BGC,Period,SMR_text,SMR,AET_PET,Pl,Sx,Fd,Bl,Cw,Hw,Lw,Py,Ac,At
BWBSvk,1961-1990,xeric,1,0.986847648,L,L,L,L,L,L,L,L,M,L
BWBSvk,1971-2000,mesic,4,0.999981755,L,L,L,L,L,L,L,L,L,L
BWBSvk,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSvk,1971-2000,submesic,3,0.998798849,L,L,L,L,L,L,L,L,L,L
BWBSvk,1971-2000,subxeric,2,0.995418914,L,L,L,L,L,L,L,L,L,L
BWBSvk,1971-2000,xeric,1,0.982359254,L,L,L,L,L,L,L,L,M,L
BWBSvk,1981-2010,mesic,4,0.999981755,L,L,L,L,L,L,L,L,L,L
BWBSvk,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSvk,1981-2010,submesic,3,0.998803523,L,L,L,L,L,L,L,L,L,L
BWBSvk,1981-2010,subxeric,2,0.995521285,L,L,L,L,L,L,L,L,L,L
BWBSvk,1981-2010,xeric,1,0.981005728,L,L,L,L,L,L,L,L,M,L
BWBSvk,2020,mesic,4,0.985071474,L,L,L,L,L,L,L,L,M,L
BWBSvk,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSvk,2020,submesic,3,0.958485934,L,L,L,L,L,L,L,L,M,L
BWBSvk,2020,subxeric,2,0.937324236,L,L,L,L,L,L,L,L,H,L
BWBSvk,2020,xeric,1,0.906129553,L,L,L,M,L,L,L,L,H,L
BWBSvk,2050,mesic,4,0.969613497,L,L,L,L,L,L,L,L,M,L
BWBSvk,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSvk,2050,submesic,3,0.935427496,L,L,L,L,L,L,L,L,H,L
BWBSvk,2050,subxeric,2,0.913239248,L,L,L,M,L,L,L,L,H,L
BWBSvk,2050,xeric,1,0.878645529,L,M,L,H,L,L,L,L,VH,L
BWBSvk,2080,mesic,4,0.953204274,L,L,L,L,L,L,L,L,M,L
BWBSvk,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSvk,2080,submesic,3,0.914907696,L,L,L,M,L,L,L,L,H,L
BWBSvk,2080,subxeric,2,0.891034484,L,M,L,M,L,L,L,L,VH,L
BWBSvk,2080,xeric,1,0.85848393,L,M,L,H,L,L,L,L,VH,L
BWBSwk1,1961-1990,mesic,4,0.995339829,L,L,L,L,L,L,L,L,L,L
BWBSwk1,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,1961-1990,submesic,3,0.972365773,L,L,L,L,L,L,L,L,M,L
BWBSwk1,1961-1990,subxeric,2,0.950786844,L,L,L,L,L,L,L,L,M,L
BWBSwk1,1961-1990,xeric,1,0.903715262,L,L,L,M,L,L,L,L,H,L
BWBSwk1,1971-2000,mesic,4,0.992791695,L,L,L,L,L,L,L,L,L,L
BWBSwk1,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,1971-2000,submesic,3,0.96801715,L,L,L,L,L,L,L,L,M,L
BWBSwk1,1971-2000,subxeric,2,0.944653947,L,L,L,L,L,L,L,L,H,L
BWBSwk1,1971-2000,xeric,1,0.896469889,L,M,L,M,L,L,L,L,VH,L
BWBSwk1,1981-2010,mesic,4,0.989786718,L,L,L,L,L,L,L,L,M,L
BWBSwk1,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,1981-2010,submesic,3,0.96447026,L,L,L,L,L,L,L,L,M,L
BWBSwk1,1981-2010,subxeric,2,0.941748231,L,L,L,L,L,L,L,L,H,L
BWBSwk1,1981-2010,xeric,1,0.894454128,L,M,L,M,L,L,L,L,VH,L
BWBSwk1,2020,mesic,4,0.968115561,L,L,L,L,L,L,L,L,M,L
BWBSwk1,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,2020,submesic,3,0.928684547,L,L,L,M,L,L,L,L,H,L
BWBSwk1,2020,subxeric,2,0.902632726,L,L,L,M,L,L,L,L,H,L
BWBSwk1,2020,xeric,1,0.842997414,L,H,L,H,L,M,L,L,VH,L
BWBSwk1,2050,mesic,4,0.953470292,L,L,L,L,L,L,L,L,M,L
BWBSwk1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,2050,submesic,3,0.912165779,L,L,L,M,L,L,L,L,H,L
BWBSwk1,2050,subxeric,2,0.883165654,L,M,L,M,L,L,L,L,VH,L
BWBSwk1,2050,xeric,1,0.814930108,L,H,L,VH,M,M,L,L,VH,L
BWBSwk1,2080,mesic,4,0.948170078,L,L,L,L,L,L,L,L,H,L
BWBSwk1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk1,2080,submesic,3,0.905429882,L,L,L,M,L,L,L,L,H,L
BWBSwk1,2080,subxeric,2,0.871743152,L,M,L,H,L,L,L,L,VH,L
BWBSwk1,2080,xeric,1,0.804954735,M,H,L,VH,M,M,L,L,VH,M
BWBSwk2,1961-1990,mesic,4,0.997395035,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1961-1990,submesic,3,0.973981688,L,L,L,L,L,L,L,L,M,L
BWBSwk2,1961-1990,subxeric,2,0.948542933,L,L,L,L,L,L,L,L,H,L
BWBSwk2,1961-1990,xeric,1,0.899818914,L,M,L,M,L,L,L,L,VH,L
BWBSwk2,1971-2000,mesic,4,0.994795779,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1971-2000,submesic,3,0.969071985,L,L,L,L,L,L,L,L,M,L
BWBSwk2,1971-2000,subxeric,2,0.942432614,L,L,L,L,L,L,L,L,H,L
BWBSwk2,1971-2000,xeric,1,0.892210316,L,M,L,M,L,L,L,L,VH,L
BWBSwk2,1981-2010,mesic,4,0.992723885,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,1981-2010,submesic,3,0.966818288,L,L,L,L,L,L,L,L,M,L
BWBSwk2,1981-2010,subxeric,2,0.940589848,L,L,L,L,L,L,L,L,H,L
BWBSwk2,1981-2010,xeric,1,0.891258648,L,M,L,M,L,L,L,L,VH,L
BWBSwk2,2020,mesic,4,0.972826431,L,L,L,L,L,L,L,L,M,L
BWBSwk2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,2020,submesic,3,0.930115096,L,L,L,L,L,L,L,L,H,L
BWBSwk2,2020,subxeric,2,0.90121938,L,L,L,M,L,L,L,L,H,L
BWBSwk2,2020,xeric,1,0.850112268,L,M,L,H,L,L,L,L,VH,L
BWBSwk2,2050,mesic,4,0.961460056,L,L,L,L,L,L,L,L,M,L
BWBSwk2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,2050,submesic,3,0.920573887,L,L,L,M,L,L,L,L,H,L
BWBSwk2,2050,subxeric,2,0.892395313,L,M,L,M,L,L,L,L,VH,L
BWBSwk2,2050,xeric,1,0.83061297,L,H,L,H,L,M,L,L,VH,L
BWBSwk2,2080,mesic,4,0.94502151,L,L,L,L,L,L,L,L,H,L
BWBSwk2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk2,2080,submesic,3,0.904345832,L,L,L,M,L,L,L,L,H,L
BWBSwk2,2080,subxeric,2,0.876102412,L,M,L,H,L,L,L,L,VH,L
BWBSwk2,2080,xeric,1,0.814678518,L,H,L,VH,M,M,L,L,VH,L
BWBSwk3,1961-1990,mesic,4,0.999892406,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1961-1990,submesic,3,0.994345625,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1961-1990,subxeric,2,0.98265875,L,L,L,L,L,L,L,L,M,L
BWBSwk3,1961-1990,xeric,1,0.94765966,L,L,L,L,L,L,L,L,H,L
BWBSwk3,1971-2000,mesic,4,0.999745475,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1971-2000,submesic,3,0.993246759,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1971-2000,subxeric,2,0.979428132,L,L,L,L,L,L,L,L,M,L
BWBSwk3,1971-2000,xeric,1,0.940060373,L,L,L,L,L,L,L,L,H,L
BWBSwk3,1981-2010,mesic,4,0.999745475,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1981-2010,submesic,3,0.992774445,L,L,L,L,L,L,L,L,L,L
BWBSwk3,1981-2010,subxeric,2,0.979231097,L,L,L,L,L,L,L,L,M,L
BWBSwk3,1981-2010,xeric,1,0.938785734,L,L,L,L,L,L,L,L,H,L
BWBSwk3,2020,mesic,4,0.984026144,L,L,L,L,L,L,L,L,M,L
BWBSwk3,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,2020,submesic,3,0.950241726,L,L,L,L,L,L,L,L,M,L
BWBSwk3,2020,subxeric,2,0.92658527,L,L,L,M,L,L,L,L,H,L
BWBSwk3,2020,xeric,1,0.884194573,L,M,L,M,L,L,L,L,VH,L
BWBSwk3,2050,mesic,4,0.982064916,L,L,L,L,L,L,L,L,M,L
BWBSwk3,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,2050,submesic,3,0.949035245,L,L,L,L,L,L,L,L,H,L
BWBSwk3,2050,subxeric,2,0.924633153,L,L,L,M,L,L,L,L,H,L
BWBSwk3,2050,xeric,1,0.879666539,L,M,L,H,L,L,L,L,VH,L
BWBSwk3,2080,mesic,4,0.964420596,L,L,L,L,L,L,L,L,M,L
BWBSwk3,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
BWBSwk3,2080,submesic,3,0.926168038,L,L,L,M,L,L,L,L,H,L
BWBSwk3,2080,subxeric,2,0.903564167,L,L,L,M,L,L,L,L,H,L
BWBSwk3,2080,xeric,1,0.861632155,L,M,L,H,L,L,L,L,VH,L
CMAun,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAun,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAun,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAun,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAun,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAun,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAun,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAun,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAun,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAun,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAun,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAun,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAun,2020,mesic,4,0.999943674,L,L,L,L,L,L,L,L,L,L
CMAun,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,2020,submesic,3,0.999055755,L,L,L,L,L,L,L,L,L,L
CMAun,2020,subxeric,2,0.997514708,L,L,L,L,L,L,L,L,L,L
CMAun,2020,xeric,1,0.993850402,L,L,L,L,L,L,L,L,L,L
CMAun,2050,mesic,4,0.999267255,L,L,L,L,L,L,L,L,L,L
CMAun,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,2050,submesic,3,0.996112209,L,L,L,L,L,L,L,L,L,L
CMAun,2050,subxeric,2,0.991624254,L,L,L,L,L,L,L,L,L,L
CMAun,2050,xeric,1,0.98204831,L,L,L,L,L,L,L,L,M,L
CMAun,2080,mesic,4,0.997290035,L,L,L,L,L,L,L,L,L,L
CMAun,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAun,2080,submesic,3,0.988655221,L,L,L,L,L,L,L,L,M,L
CMAun,2080,subxeric,2,0.980216995,L,L,L,L,L,L,L,L,M,L
CMAun,2080,xeric,1,0.965107185,L,L,L,L,L,L,L,L,M,L
CMAunp,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1961-1990,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1961-1990,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1961-1990,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1971-2000,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1971-2000,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1971-2000,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1981-2010,submesic,3,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1981-2010,subxeric,2,1,L,L,L,L,L,L,L,L,L,L
CMAunp,1981-2010,xeric,1,1,L,L,L,L,L,L,L,L,L,L
CMAunp,2020,mesic,4,0.999881694,L,L,L,L,L,L,L,L,L,L
CMAunp,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,2020,submesic,3,0.999147061,L,L,L,L,L,L,L,L,L,L
CMAunp,2020,subxeric,2,0.998547281,L,L,L,L,L,L,L,L,L,L
CMAunp,2020,xeric,1,0.997752236,L,L,L,L,L,L,L,L,L,L
CMAunp,2050,mesic,4,0.997925282,L,L,L,L,L,L,L,L,L,L
CMAunp,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,2050,submesic,3,0.994261022,L,L,L,L,L,L,L,L,L,L
CMAunp,2050,subxeric,2,0.989798975,L,L,L,L,L,L,L,L,M,L
CMAunp,2050,xeric,1,0.984018993,L,L,L,L,L,L,L,L,M,L
CMAunp,2080,mesic,4,0.991402185,L,L,L,L,L,L,L,L,L,L
CMAunp,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAunp,2080,submesic,3,0.981148008,L,L,L,L,L,L,L,L,M,L
CMAunp,2080,subxeric,2,0.971493632,L,L,L,L,L,L,L,L,M,L
CMAunp,2080,xeric,1,0.959028176,L,L,L,L,L,L,L,L,M,L
CMAwh,1961-1990,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1961-1990,submesic,3,0.999659594,L,L,L,L,L,L,L,L,L,L
CMAwh,1961-1990,subxeric,2,0.997087847,L,L,L,L,L,L,L,L,L,L
CMAwh,1961-1990,xeric,1,0.987457249,L,L,L,L,L,L,L,L,M,L
CMAwh,1971-2000,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1971-2000,submesic,3,0.999375149,L,L,L,L,L,L,L,L,L,L
CMAwh,1971-2000,subxeric,2,0.996993437,L,L,L,L,L,L,L,L,L,L
CMAwh,1971-2000,xeric,1,0.98343428,L,L,L,L,L,L,L,L,M,L
CMAwh,1981-2010,mesic,4,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,1981-2010,submesic,3,0.9992297,L,L,L,L,L,L,L,L,L,L
CMAwh,1981-2010,subxeric,2,0.996289019,L,L,L,L,L,L,L,L,L,L
CMAwh,1981-2010,xeric,1,0.978233622,L,L,L,L,L,L,L,L,M,L
CMAwh,2020,mesic,4,0.990572625,L,L,L,L,L,L,L,L,L,L
CMAwh,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,2020,submesic,3,0.962013271,L,L,L,L,L,L,L,L,M,L
CMAwh,2020,subxeric,2,0.939109448,L,L,L,L,L,L,L,L,H,L
CMAwh,2020,xeric,1,0.893792169,L,M,L,M,L,L,L,L,VH,L
CMAwh,2050,mesic,4,0.982719482,L,L,L,L,L,L,L,L,M,L
CMAwh,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,2050,submesic,3,0.956524104,L,L,L,L,L,L,L,L,M,L
CMAwh,2050,subxeric,2,0.929859753,L,L,L,M,L,L,L,L,H,L
CMAwh,2050,xeric,1,0.871451108,L,M,L,H,L,L,L,L,VH,L
CMAwh,2080,mesic,4,0.961769535,L,L,L,L,L,L,L,L,M,L
CMAwh,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CMAwh,2080,submesic,3,0.92420113,L,L,L,M,L,L,L,L,H,L
CMAwh,2080,subxeric,2,0.896177725,L,M,L,M,L,L,L,L,VH,L
CMAwh,2080,xeric,1,0.836724305,L,H,L,H,L,M,L,L,VH,L
CWHdm,1961-1990,mesic,4,0.927640853,L,L,L,M,L,L,L,L,H,L
CWHdm,1961-1990,subhygric,5,0.996755276,L,L,L,L,L,L,L,L,L,L
CWHdm,1961-1990,submesic,3,0.886641319,L,M,L,M,L,L,L,L,VH,L
CWHdm,1961-1990,subxeric,2,0.858471604,L,M,L,H,L,L,L,L,VH,L
CWHdm,1961-1990,xeric,1,0.788218085,M,VH,L,VH,M,H,L,L,VH,M
CWHdm,1971-2000,mesic,4,0.929179582,L,L,L,M,L,L,L,L,H,L
CWHdm,1971-2000,subhygric,5,0.995957946,L,L,L,L,L,L,L,L,L,L
CWHdm,1971-2000,submesic,3,0.8867241,L,M,L,M,L,L,L,L,VH,L
CWHdm,1971-2000,subxeric,2,0.857158551,L,M,L,H,L,L,L,L,VH,L
CWHdm,1971-2000,xeric,1,0.78458591,M,VH,L,VH,M,H,L,L,VH,M
CWHdm,1981-2010,mesic,4,0.915658338,L,L,L,M,L,L,L,L,H,L
CWHdm,1981-2010,subhygric,5,0.99669577,L,L,L,L,L,L,L,L,L,L
CWHdm,1981-2010,submesic,3,0.873374442,L,M,L,H,L,L,L,L,VH,L
CWHdm,1981-2010,subxeric,2,0.846219583,L,H,L,H,L,M,L,L,VH,L
CWHdm,1981-2010,xeric,1,0.777511726,M,VH,L,VH,H,H,M,L,VH,M
CWHdm,2020,mesic,4,0.867455603,L,M,L,H,L,L,L,L,VH,L
CWHdm,2020,subhygric,5,0.999951113,L,L,L,L,L,L,L,L,L,L
CWHdm,2020,submesic,3,0.828162273,L,H,L,VH,M,M,L,L,VH,L
CWHdm,2020,subxeric,2,0.800891751,M,H,L,VH,M,M,L,L,VH,M
CWHdm,2020,xeric,1,0.736680158,H,VH,L,VH,H,VH,M,L,VH,H
CWHdm,2050,mesic,4,0.842160921,L,H,L,H,L,M,L,L,VH,L
CWHdm,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHdm,2050,submesic,3,0.80364615,M,H,L,VH,M,M,L,L,VH,M
CWHdm,2050,subxeric,2,0.777069392,M,VH,L,VH,H,H,M,L,VH,M
CWHdm,2050,xeric,1,0.710471141,H,VH,L,VH,VH,VH,H,L,VH,H
CWHdm,2080,mesic,4,0.816820228,L,H,L,VH,M,M,L,L,VH,L
CWHdm,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHdm,2080,submesic,3,0.780351028,M,VH,L,VH,M,H,L,L,VH,M
CWHdm,2080,subxeric,2,0.755685253,H,VH,L,VH,H,H,M,L,VH,H
CWHdm,2080,xeric,1,0.691059213,VH,VH,M,VH,VH,VH,H,L,VH,VH
CWHds1,1961-1990,mesic,4,0.958842257,L,L,L,L,L,L,L,L,M,L
CWHds1,1961-1990,subhygric,5,0.998847458,L,L,L,L,L,L,L,L,L,L
CWHds1,1961-1990,submesic,3,0.924822089,L,L,L,M,L,L,L,L,H,L
CWHds1,1961-1990,subxeric,2,0.900392244,L,L,L,M,L,L,L,L,H,L
CWHds1,1961-1990,xeric,1,0.845939825,L,H,L,H,L,M,L,L,VH,L
CWHds1,1971-2000,mesic,4,0.959697774,L,L,L,L,L,L,L,L,M,L
CWHds1,1971-2000,subhygric,5,0.998017827,L,L,L,L,L,L,L,L,L,L
CWHds1,1971-2000,submesic,3,0.924238788,L,L,L,M,L,L,L,L,H,L
CWHds1,1971-2000,subxeric,2,0.898897926,L,M,L,M,L,L,L,L,VH,L
CWHds1,1971-2000,xeric,1,0.840588339,L,H,L,H,L,M,L,L,VH,L
CWHds1,1981-2010,mesic,4,0.949526321,L,L,L,L,L,L,L,L,H,L
CWHds1,1981-2010,subhygric,5,0.998360295,L,L,L,L,L,L,L,L,L,L
CWHds1,1981-2010,submesic,3,0.911632014,L,L,L,M,L,L,L,L,H,L
CWHds1,1981-2010,subxeric,2,0.885990177,L,M,L,M,L,L,L,L,VH,L
CWHds1,1981-2010,xeric,1,0.826977749,L,H,L,VH,M,M,L,L,VH,L
CWHds1,2020,mesic,4,0.87556184,L,M,L,H,L,L,L,L,VH,L
CWHds1,2020,subhygric,5,0.999989385,L,L,L,L,L,L,L,L,L,L
CWHds1,2020,submesic,3,0.833838205,L,H,L,H,L,M,L,L,VH,L
CWHds1,2020,subxeric,2,0.809107778,M,H,L,VH,M,M,L,L,VH,M
CWHds1,2020,xeric,1,0.762187056,M,VH,L,VH,H,H,M,L,VH,M
CWHds1,2050,mesic,4,0.842798892,L,H,L,H,L,M,L,L,VH,L
CWHds1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds1,2050,submesic,3,0.801540258,M,H,L,VH,M,M,L,L,VH,M
CWHds1,2050,subxeric,2,0.777310085,M,VH,L,VH,H,H,M,L,VH,M
CWHds1,2050,xeric,1,0.726308332,H,VH,L,VH,VH,VH,H,L,VH,H
CWHds1,2080,mesic,4,0.819146969,L,H,L,VH,M,M,L,L,VH,L
CWHds1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds1,2080,submesic,3,0.779450347,M,VH,L,VH,H,H,M,L,VH,M
CWHds1,2080,subxeric,2,0.75688687,H,VH,L,VH,H,H,M,L,VH,H
CWHds1,2080,xeric,1,0.703882507,VH,VH,L,VH,VH,VH,H,L,VH,VH
CWHds2,1961-1990,mesic,4,0.978224994,L,L,L,L,L,L,L,L,M,L
CWHds2,1961-1990,subhygric,5,0.999995554,L,L,L,L,L,L,L,L,L,L
CWHds2,1961-1990,submesic,3,0.953081267,L,L,L,L,L,L,L,L,M,L
CWHds2,1961-1990,subxeric,2,0.934950466,L,L,L,L,L,L,L,L,H,L
CWHds2,1961-1990,xeric,1,0.90641487,L,L,L,M,L,L,L,L,H,L
CWHds2,1971-2000,mesic,4,0.977222773,L,L,L,L,L,L,L,L,M,L
CWHds2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds2,1971-2000,submesic,3,0.951770422,L,L,L,L,L,L,L,L,M,L
CWHds2,1971-2000,subxeric,2,0.933816707,L,L,L,L,L,L,L,L,H,L
CWHds2,1971-2000,xeric,1,0.905415122,L,L,L,M,L,L,L,L,H,L
CWHds2,1981-2010,mesic,4,0.971439772,L,L,L,L,L,L,L,L,M,L
CWHds2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds2,1981-2010,submesic,3,0.942624714,L,L,L,L,L,L,L,L,H,L
CWHds2,1981-2010,subxeric,2,0.922952186,L,L,L,M,L,L,L,L,H,L
CWHds2,1981-2010,xeric,1,0.891410619,L,M,L,M,L,L,L,L,VH,L
CWHds2,2020,mesic,4,0.938520499,L,L,L,L,L,L,L,L,H,L
CWHds2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds2,2020,submesic,3,0.896123268,L,M,L,M,L,L,L,L,VH,L
CWHds2,2020,subxeric,2,0.872147224,L,M,L,H,L,L,L,L,VH,L
CWHds2,2020,xeric,1,0.838089363,L,H,L,H,L,M,L,L,VH,L
CWHds2,2050,mesic,4,0.900757766,L,L,L,M,L,L,L,L,H,L
CWHds2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds2,2050,submesic,3,0.855687243,L,M,L,H,L,L,L,L,VH,L
CWHds2,2050,subxeric,2,0.830159986,L,H,L,H,L,M,L,L,VH,L
CWHds2,2050,xeric,1,0.790725879,M,VH,L,VH,M,H,L,L,VH,M
CWHds2,2080,mesic,4,0.871065827,L,M,L,H,L,L,L,L,VH,L
CWHds2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHds2,2080,submesic,3,0.826172469,L,H,L,VH,M,M,L,L,VH,L
CWHds2,2080,subxeric,2,0.800785543,M,H,L,VH,M,M,L,L,VH,M
CWHds2,2080,xeric,1,0.75708614,H,VH,L,VH,H,H,M,L,VH,H
CWHmm1,1961-1990,mesic,4,0.971977055,L,L,L,L,L,L,L,L,M,L
CWHmm1,1961-1990,subhygric,5,0.999238569,L,L,L,L,L,L,L,L,L,L
CWHmm1,1961-1990,submesic,3,0.940512778,L,L,L,L,L,L,L,L,H,L
CWHmm1,1961-1990,subxeric,2,0.917213124,L,L,L,M,L,L,L,L,H,L
CWHmm1,1961-1990,xeric,1,0.868470616,L,M,L,H,L,L,L,L,VH,L
CWHmm1,1971-2000,mesic,4,0.967372315,L,L,L,L,L,L,L,L,M,L
CWHmm1,1971-2000,subhygric,5,0.999362772,L,L,L,L,L,L,L,L,L,L
CWHmm1,1971-2000,submesic,3,0.931419463,L,L,L,L,L,L,L,L,H,L
CWHmm1,1971-2000,subxeric,2,0.907359154,L,L,L,M,L,L,L,L,H,L
CWHmm1,1971-2000,xeric,1,0.854893946,L,M,L,H,L,L,L,L,VH,L
CWHmm1,1981-2010,mesic,4,0.958529029,L,L,L,L,L,L,L,L,M,L
CWHmm1,1981-2010,subhygric,5,0.999321567,L,L,L,L,L,L,L,L,L,L
CWHmm1,1981-2010,submesic,3,0.918819874,L,L,L,M,L,L,L,L,H,L
CWHmm1,1981-2010,subxeric,2,0.893397742,L,M,L,M,L,L,L,L,VH,L
CWHmm1,1981-2010,xeric,1,0.836499712,L,H,L,H,L,M,L,L,VH,L
CWHmm1,2020,mesic,4,0.88878329,L,M,L,M,L,L,L,L,VH,L
CWHmm1,2020,subhygric,5,0.999928794,L,L,L,L,L,L,L,L,L,L
CWHmm1,2020,submesic,3,0.843590765,L,H,L,H,L,M,L,L,VH,L
CWHmm1,2020,subxeric,2,0.817252345,L,H,L,VH,M,M,L,L,VH,L
CWHmm1,2020,xeric,1,0.763587923,M,VH,L,VH,H,H,M,L,VH,M
CWHmm1,2050,mesic,4,0.85899515,L,M,L,H,L,L,L,L,VH,L
CWHmm1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
CWHmm1,2050,submesic,3,0.816289489,L,H,L,VH,M,M,L,L,VH,L
CWHmm1,2050,subxeric,2,0.790915133,M,VH,L,VH,M,H,L,L,VH,M
CWHmm1,2050,xeric,1,0.73427155,H,VH,L,VH,H,VH,M,L,VH,H
CWHmm1,2080,mesic,4,0.831584864,L,H,L,H,L,M,L,L,VH,L
CWHmm1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
